Id;DataAcesso;Hash;DataExpiracao;Cliente;TipoAcesso;LoginAtendente;TipoSessao;Origem
748;2018-06-27 08:57:06.527;1cd7101cbe3dda94069d951fd1a8bddfcb07be4f56a6c1de2df8ca91979b7144e9cf7495ab9223c829df1114effd1a5bb39e895802a28ab8f460395159a9e6be;2018-06-27 10:27:06.527;111.111.114-31;1;;;
749;2018-06-27 08:57:34.883;f3358bb4a8c97232b09a4b46c3918b50d2141385a1b365c38d5e9bdba987e8edee125c86d5d5e2b9be0e77aff2c43220db1af03b02503b7183ebecc49085db21;2018-06-27 11:31:04.363;111.111.114-32;1;;;
750;2018-06-27 08:57:36.677;868f1bd962d17f7542b7c714e5909765782b42825e4b9df2a88eda1b9e1041034087193d1607120a151b955fd730e75fbafdddf1a4c295de102919d71f668751;2018-06-27 10:28:10.797;111.111.114-33;1;;;
751;2018-06-27 08:59:47.017;014536e7b8fd5398da76b891fcc3aef0540b3bb9643cd524e8e06e32e98d7bf84b0e816ac22988251c530f7cb1a6c5e2bafac110bdaa7439b285d0793f66479e;2018-06-27 10:31:44.703;111.111.114-34;1;;;
752;2018-06-27 09:00:29.847;102ffb603462efcf23867c7604aaf4b82dd3bbd8bd1f39734ee0d1265b4ec731d7583c64ed5e0cf5401d305f6e079063a88bcb7eeccaabe4382f4a7cda544da2;2018-06-27 10:30:29.847;111.111.114-35;1;;;
753;2018-06-27 09:00:49.090;599ee4f44b75e0417992ad618856c90d9602639412a463a1164808d314b066eb5189e7dbab9640b03eb0b348e8fca3be670e527e3e9c455e1bc1f614b87c5438;2018-06-27 10:35:37.727;111.111.114-36;1;;;
754;2018-06-27 09:02:21.220;64c4421c74c504146ca9ee6d5d10b0e673cd90ebf20910f1b703d4ec4129d30ecbc04805a6b57bf0d7f121f27f622cacb6dcca6485582249969121f33fd860fb;2018-06-27 10:32:23.850;111.111.114-37;2;86B1C894-C326-E811-80C0-005056955165;;
755;2018-06-27 09:02:24.753;53ff6b733e121c63d54ca9c2dd4fbd4638f6e599cb3ec6580f86347d00fa4fbe9e6f10c61285b0ce83a4f56b94143a443b3ac4b0b7d3dc294ba44aa05dc45525;2018-06-27 10:34:09.583;111.111.114-38;2;45EB21A7-941C-E811-80C2-00505695E94A;;
756;2018-06-27 09:02:29.350;3847ead610f81cfe97a43ad71ee05a79cde38ef72094df28b2c6171316c07b3c6c8288622b3bda95e95ec4fba13c5cd3f657f99e2eab58b81bf338992533e282;2018-06-27 10:33:26.943;111.111.114-39;2;0210AE60-8C1B-E711-941D-001DD8200001;;
757;2018-06-27 09:02:32.270;5a8e1c6991c40d133f132dfd91fbd91521c9f7bb44da332dc7035dfa6d43ced264b8b084b0443504da28ec5108bde4171e640a426f73e55a267cbe0802dffd35;2018-06-27 10:32:33.813;111.111.114-40;1;;;
758;2018-06-27 09:02:45.260;a70a94cd0cf553d8eead50eecc97b5c9467b38f3c4c2f6e2bc483f8c8ffd3c998f98c0486ed1ba08ac3f8a7d8e62dd63203c3dc1872bc02313d7d0f157b47803;2018-06-27 10:35:53.510;111.111.114-41;1;;;
759;2018-06-27 09:02:52.687;8c97d64a0e29ebee686739c6f56bd52ad7dd5b09723266c06f805ceae908d62cf8ae23268286894f5a7ca50b0ead32335f5367676bd375b4b0c018007476e15f;2018-06-27 10:33:02.690;111.111.114-42;2;FC870FE2-941C-E811-80C2-00505695E94A;;
760;2018-06-27 09:03:12.570;977c1ccdb333ba59aeeb4b095a6879458c622ffd145b4581b2760d67ef7dc9d1061966fa63919d3a439cdaa0f88addadcf08ca164a5a9755cfa61ae63555716e;2018-06-27 10:35:00.943;111.111.114-43;1;;;
761;2018-06-27 09:03:53.257;c5fb310bf570e05697e2582f3e0950e7f2d23069a4e907a5cfddc2a35001419162089e750bfe323d7afc86e55a78e2ad98210d9e6d9c4073e0ac755a8b8b9f86;2018-06-27 10:34:01.767;111.111.114-44;2;FC870FE2-941C-E811-80C2-00505695E94A;;
762;2018-06-27 09:03:56.640;b952abc0446e35c958058609b17f484cfbe73c68ca60b22df1eb368b785e7fceefb42929d0e5785d0bb157c70bf14f69d14e7d1d81cb776bb5277e0c27a4ef21;2018-06-27 10:33:56.640;111.111.114-45;1;;;
763;2018-06-27 09:04:03.037;2af24334ccdb770d4380f601138d2aa119a05b04d751df27e6fdb50ba613dfda88a91518fd490eed0c99fde542b4ebfb20aa2b8cfb140526bcd3e96e2eb87fe4;2018-06-27 10:34:03.143;111.111.114-46;2;0210AE60-8C1B-E711-941D-001DD8200001;;
764;2018-06-27 09:04:15.277;e18deb17b752d608ade785882bb23bcd89a04a1ab13da7d858ec8cdd5e3c0a33dfeede4f6665bd660275298a6843699b0a8b0f725eb5791ed7e1936993affe20;2018-06-27 10:34:16.017;111.111.114-47;2;0210AE60-8C1B-E711-941D-001DD8200001;;
765;2018-06-27 09:04:20.923;acde8c876f8120c8527d9c66534caeb26233c0e06a0b61abc8c4e3cde9d48bd4bfdfc35de1d5bcf1d1e634b19481c81969f4a905d1f12d1d0af1a254e42750dd;2018-06-27 10:34:58.200;111.111.114-48;1;;;
766;2018-06-27 09:04:39.033;475257346a9fb04cbab446508ebc7b0823e9a0ccda0f8f25b55d68358563c93aa1959ddb9e12693fcff822a7a1da5a2bc1479e101718c1ec445b4f90597f7e64;2018-06-27 10:34:52.200;111.111.114-49;2;0210AE60-8C1B-E711-941D-001DD8200001;;
767;2018-06-27 09:04:45.763;603577f984dc6fcc87b2f978f0a7cab1319f7396325aa47ea7c0521748755574b2905ab66801fc38973a79b92e98285fa04ff24a6eb90c6e4692fcfa5a6c2328;2018-06-27 10:39:06.187;111.111.114-50;1;;;
768;2018-06-27 09:04:52.497;0b970cf29e7ca41e1beb6c9c4b3cb216235594d62079c7a722caf583923183361692fef03f08aaee111ce387c1dfc5b69a769142bf29d146c7a7370ffb40c066;2018-06-27 10:39:46.637;111.111.114-51;1;;;
769;2018-06-27 09:04:55.220;720c9cbb0e500f6f2b282b105ba2ec848cbbaea6ff4ddc1081e49d4284644a28275c4e448efe48cede00e40cf5970ce4b597b634e0ac33a33d50c4473d7a9f6f;2018-06-27 10:37:09.813;111.111.114-52;1;;;
770;2018-06-27 09:05:02.370;496929657859402500067af0a0a99be23f1a061e09728db2ede1238676e6f09489f94efafa8623148a56fd089f6dee16e392bbef7d36c58ac4511230f032ac63;2018-06-27 10:35:02.370;111.111.114-53;1;;;
771;2018-06-27 09:05:11.930;8be88de04088d0a4670972d48643dab9404f1c3f7a920478d6388e423ca01bfeb0534b25f4b860284ff63f40af6916ff0121266c7c90e954ca8bf93a1d0ae4c3;2018-06-27 10:35:13.287;111.111.114-54;1;;;
772;2018-06-27 09:05:13.000;5dafa40f5fc1d939b2ff8f36da390da9718e1738b443344b42c43b4e7eadb1cb8d580df31ffb2bc587fa3ed82b984b5695da5549b18f0e3912cf904c48b0c5ae;2018-06-27 10:35:14.460;111.111.114-55;1;;;
773;2018-06-27 09:05:17.943;a11ae5664b6f0af5e439a0cbfc720124394b018213677906553ce3170c4e6bec9a0df17234dcc0fb3787910cca399563888ea101fd13dcf8e808e5cfc884361f;2018-06-27 10:35:18.680;111.111.114-56;2;45EB21A7-941C-E811-80C2-00505695E94A;;
774;2018-06-27 09:05:22.930;d24a817463e06deff7bc32645560aafadd8fc8bd53ea99ec44d59002bf36763022040290cb366caf8c99baf10398c9d804ede8fa29051136b36590a590ef615f;2018-06-27 10:38:59.533;111.111.114-57;1;;;
775;2018-06-27 09:05:53.543;4ed6a87ce0cc9e0b903b4ef9d032cf319bf6b7f84a3e85f54d00f51d5ba8c5deb8276000ed742426a72313a421ac3deef89b011425afbf637850c5dbfd28b2a5;2018-06-27 10:35:53.543;111.111.114-58;1;;;
776;2018-06-27 09:06:21.483;0f4b2f4ede31ac5d1215854c22cf6ebc2a527692d59cc0f27b9ab68493c11a110edb112812181b6b7718be07e64c2b626b461181a305650f85057d3c2f0dfa2e;2018-06-27 10:36:28.707;111.111.114-59;2;86B1C894-C326-E811-80C0-005056955165;;
777;2018-06-27 09:06:32.813;b0e45007e2a4203deee3aae2a3b961fc747d1e2fd7ea5c1d40fae9c1ceeb1138417a53ce75cabea62939bf100e9d87ab3c9bf09b4be701d59842cd87524fe3bc;2018-06-27 10:36:32.813;111.111.114-60;1;;;
778;2018-06-27 09:06:39.083;201bcacce37d3a7def6f7e39bdc5d07fbca30481870bcfc4cbfc970d45b14f4d70a885cad19aac136e49912ace08c253e4f6180c7895b5c9a4cc4f8c8e41e3f6;2018-06-27 10:36:39.083;111.111.114-61;1;;;
779;2018-06-27 09:06:42.890;5d6fd3e71ed7dbc104e0974714d864aeaf7caa7079efd57f9e5297a07882aee98269f3cec994d4446921cd6a0d81cd75cb5283f26074c45e3e2b61a56cc09d87;2018-06-27 10:41:22.890;111.111.114-62;1;;;
780;2018-06-27 09:06:43.850;b9414884f3560eb0dad7f64ce997e1401a36e29408f707e582ff9153ab325c4b5f55cf3c7fc78cf9b4c3573b390e38eb7498380e25f1ae380067b9038154c803;2018-06-27 10:36:43.850;111.111.114-63;1;;;
781;2018-06-27 09:07:02.300;a27600483d8fd93bf1c371d8b3234b3ee98a04291088ddb15df6261e9b8133172afbbe9d7ba718896951bbd7feffadf4eb797502021ca6670c9d3fd8b6e55d5b;2018-06-27 10:37:48.153;111.111.114-64;1;;;
782;2018-06-27 09:07:16.300;0cc8dec311d178344e89cc176aad087d9e5a19c6958c5049312639b9dbeaf159127d9100adbabf9be76578a26bab76e4334e23c231d9758ad3accd3edd0c2c72;2018-06-27 10:40:10.100;111.111.114-65;2;5AF05FF8-091B-E711-941D-001DD8200001;;
783;2018-06-27 09:07:28.460;cdb04a708e406aa1c2d85bf5185f2927cb5f645fa8bf4a3e47d1084d02d049386dc1d64f0bf2cfd24872d82caf3ab1c1007b02774b852d674942cf1e6b35fc43;2018-06-27 10:38:37.420;111.111.114-66;1;;;
784;2018-06-27 09:07:55.860;71cb3aba050ecd35cbc42288f302df75e7003eb4195306628b61f713c24f7f67745f99ca5ad02e7da398fb138f5fbd5d5aaa26bf94344225726618ff908bad6b;2018-06-27 10:37:55.860;111.111.114-67;1;;;
785;2018-06-27 09:07:59.613;1a5f6091857d3bdea890cc9090c21a4793e7a012d7b502acc9e441daab94d6f3496133415b8d3a8cdc79e4b5a489b882dc09f7eba5ec5b6c195fd5b0b3068399;2018-06-27 10:37:59.613;111.111.114-68;1;;;
786;2018-06-27 09:08:04.727;11acd8ad5cc327f66bd89d897b9c14289be0ce3ef9b798703dcd60dbc7d1f149b1962fa0a0193773f4272963a86fd94a7d3cb987da9f1cbb6a7aded7be14ad74;2018-06-27 10:46:37.860;111.111.114-69;1;;;
787;2018-06-27 09:08:12.567;b08e6d37c00a6deb00748f019a50393981a435a1bdc16808440b53e9fccb6542d43d9673b333242f8be86e1676a33b334b10ca12a29a7a947ca07124c74e3f06;2018-06-27 10:38:12.567;111.111.114-70;1;;;
788;2018-06-27 09:08:13.420;a73c03804a28eaa0a791a48ff75a50ee6f2476cd586ea8f56eb297c8ef5f1dbb0696896400059413d1db87120e045f17ff002b1f845186cc7d4670e1ddeb0ae3;2018-06-27 10:38:13.420;111.111.114-71;1;;;
789;2018-06-27 09:08:27.900;451f92e796e3c347766bdb70411648238aab37415ab631063afe5df1cf9c2c3e1c9af547ccb6066f81b5397c926e009414d3889357972097ba94b78752211712;2018-06-27 10:40:31.607;111.111.114-72;1;;;
790;2018-06-27 09:08:46.563;a97d238407c0496773c3e307bfca5a801785c764b8ccce40cc1280c867bd0714da85b6de92cebce228877721d156c266fec5c3729da2e72d7a34e7722119a1b6;2018-06-27 10:39:22.293;111.111.114-73;2;9E4720CC-E4EA-E511-9409-005056200001;;
791;2018-06-27 09:08:58.987;21054ae60735443d3ac530c75bc123bb53160aae5b4c18e21862787fed0b4e2228cfbaaf98a12a92e7f0688a18dcfa988647f181fe81cf49cf8ba3419c3effbf;2018-06-27 10:38:58.987;111.111.114-74;1;;;
792;2018-06-27 09:09:12.833;40dc8af6cc1f30ea76366993d897774a826a623e3937f23503286632e35637fc6463516b39023eff712bf7a6b6489b5051e70212e4afe03fc8107f44889dcf4e;2018-06-27 10:39:14.210;111.111.114-75;2;86B1C894-C326-E811-80C0-005056955165;;
793;2018-06-27 09:09:26.843;0af9fd13355acdfa9d3b0eb747d479411f361037ad3bb3edb130ec873384300d0948426cea21b31994795e0ad203faaabdc4d1011bf86c5b0ae0d54a75451756;2018-06-27 10:39:28.317;111.111.114-76;1;;;
794;2018-06-27 09:09:32.167;339497f2b564c09ac180aff204953d5b69c65796d063690d2f3f6a924edb5293d0ba0931181d3f57d7015980497babaa12008c1df085d00f70a5a2c643d05795;2018-06-27 10:39:34.080;111.111.114-77;2;FEF5D6DD-12DC-E711-80C0-005056955165;;
795;2018-06-27 09:09:33.233;956009169744e48ac02b664dd2f53c933564f6e79e00275c909c5c8458e776b6c7e3f3aeb0afc28cf5312aafb782c0cd9c462ceb94bb9fb31afa1aa829ceac48;2018-06-27 10:40:37.953;111.111.114-78;1;;;
796;2018-06-27 09:09:45.250;27b7259cee25f362f4419eee12fddde11d791160cff641f9f1e95e4d73f96254903ccf368f181d1fabdb4b1de11ec6b53b3da577eb7d57ec02bf24bcd657e5f7;2018-06-27 10:39:45.250;111.111.114-79;1;;;
797;2018-06-27 09:10:06.600;1286dab28a2e5b5fee5c697d9a52f165aff5aa89dadca88f06730c530d3775689248fcedd7e120f663d2889b22c8996c315f99da1a5e2488cce765ce412c55aa;2018-06-27 10:42:20.323;111.111.114-80;1;;;
798;2018-06-27 09:10:36.940;58c042e1b6b594b7d0415337f5898db37c0786ecab2be26ae2bc0e270ccbc9931b4683219d3db9d9aa38b2bab047e9f9a4faae15088ffc7f0512afc643ffea1c;2018-06-27 10:44:21.870;111.111.114-81;1;;;
799;2018-06-27 09:10:45.237;bdce50d2f04c2bc7913c1c93dd577a269e9ccefce5d66d5902d560c9f8713a5a7d6c1d88c725b7c395e6949c0775f6dceaa36a0e49a819ceced3833967fbd625;2018-06-27 10:41:42.903;111.111.114-82;1;;;
800;2018-06-27 09:10:53.120;e5a2dda70abdfda9bb5808768c0b9c4bd1b0f61512b70e493c321b6ecedb4732047975153ae7e76235b3e059ba73a885e183416973f6b1abacae3818f744dbc6;2018-06-27 10:44:05.890;111.111.114-83;1;;;
801;2018-06-27 09:11:17.460;c691b5c7fcf84979d3602f4d4a1a0ef5f686d1eec8d19583547d68f87c07693ccd1a4cfd0b3f154ba0ca11210105824f20bd82b494f4c69ad8dbe3944b9a9e2d;2018-06-27 10:46:22.287;111.111.114-84;1;;;
802;2018-06-27 09:11:37.363;9d039fadfc51d7be28c07fb2cb74f4f46796509d3cf1df956257050746d447610d64a3aaed73d604e97bb62fd72fa5831aac447983bb60752030274b631bbaa5;2018-06-27 10:41:38.893;111.111.114-85;1;;;
803;2018-06-27 09:11:44.110;aff86d84a47974a028274fefb9d61ab07babd673f2afa15a95a94dfbc69f31ddc526d7c993c367fca64b5e436f2af3a0f516a4dfa001338e56afd6c5c632dbf4;2018-06-27 10:41:44.110;111.111.114-86;1;;;
804;2018-06-27 09:11:57.627;0dfefc17c69a8e1c016049cf0f67a8efe61b4729e9110f54f6c313e6cd5a1fc7afd24fd08f53f37d952f198389fa62568a36e05051419496b2cf90ea7831cc45;2018-06-27 10:59:07.213;111.111.114-87;1;;;
805;2018-06-27 09:11:58.757;9971db993764e55f7ea57ad22a7af3d9fdcd113a186d871d6ecb1edbac8268d8e8e7310f5abc02e61cf3f3259ce4e699cba375969870c3277d0ceab8a805cf3d;2018-06-27 10:42:00.007;111.111.114-88;1;;;
806;2018-06-27 09:12:14.047;0c6f1bb2e1603b8ce009b8099a9a6b4653b85f5898494e6703bf137f28a1ff803723684afe437cbdbfb7e1031503ccb57bcaaa865086062e2a65e3b1a01a718c;2018-06-27 10:44:32.863;111.111.114-89;1;;;
807;2018-06-27 09:12:23.957;f65e742044c7bd24cd485275d3ee43672924ffa6b6ed9b4eec7ee8b2b8dbdd692b19cdf9929025e91e6ca7f1a22837428cbcaf20ffacc473356d42e00c22f7da;2018-06-27 10:47:16.110;111.111.114-90;1;;;
808;2018-06-27 09:12:33.913;16211f5702eb81591d0b4322440d833698e12728b4b0e2203c27baae4e0d9177fdd6bc8f2916e9e9ae2bc8f8d80d97e33a999ff411dbf98ee9a4f20aa12d786e;2018-06-27 10:42:37.187;111.111.114-91;1;;;
809;2018-06-27 09:12:39.240;311639fc787649552ac2f7d25df7d3ae4f861bc37b73c8b958316993fd15622d2e6acc8114dbc88f81bdb7d8a547c685cdb190d3992da7e577308fb6e215f383;2018-06-27 10:42:39.240;111.111.114-92;1;;;
810;2018-06-27 09:13:12.690;d75d38350c026f65e42734dfbcd5e9496f679530678aae3e05577a571749e98494c5e6ce1e8914b21246f6ca1d5ea818086bf48c542c4fd85f20605423bad99a;2018-06-27 10:43:13.880;111.111.114-93;1;;;
811;2018-06-27 09:13:15.470;57b4823f255b669c045bd0b9a8050c86835890d4b0e4f4c4f3bf38096f5756a18141ba2eafb0d85bec5bb82be0fcff23fa8ab94bfa111b1e4bbb4b0863781db2;2018-06-27 10:47:03.250;111.111.114-94;1;;;
812;2018-06-27 09:13:39.037;bc65a4fbb59e213272acc37885cbf8a968f0342feb98eeefe4e00e44f225beedd398bf333cafdd0995230072992d30a11930440394d9d15f90acac188da03b54;2018-06-27 10:43:40.100;111.111.114-95;2;30ED4F63-7972-E511-9406-001DD8200001;;
813;2018-06-27 09:14:15.590;55872bccca4b3a5285d3a9ea608bd3e995300bd6e7cb2dafacda8c4918d52765f57d34238bf4dfdf96232ad5eb5f3d88aa3f9b70a663621cae02238f6c8b907a;2018-06-27 10:44:17.697;111.111.114-96;1;;;
814;2018-06-27 09:14:33.613;baa758343dee2538788045520623339abeee97528652d491b38a58614486d071a9418b1a46c863a574f163f4ba463ca157f30000362cf899842896f0e5f9fec4;2018-06-27 10:49:53.923;111.111.114-97;1;;;
815;2018-06-27 09:14:52.383;593e5b195404a27bb206f5ed9bcb602639536c868952fb4eeb6d5813b69ece72e4d7ef12b46b74505bb1c739d804c4f42e6f689eca865f6172083f6ea9f600bc;2018-06-27 10:44:54.660;111.111.114-98;1;;;
816;2018-06-27 09:15:40.043;5dbc5952f8877d3f3fcf27ada9ac6130de06f88764021996f2bacbe01f933641298d32f2a1e4108cc9f27a916216d6781f0d71e6320a0208b4666756957e039c;2018-06-27 10:45:42.067;111.111.114-99;2;91B28C72-3F76-E811-80C0-005056955165;;
817;2018-06-27 09:15:52.873;d04a4bbf3134bdc7f4b9d4bf7d6bad2ae77371600e86c8fe64f80e6a2850503509328ecedcfb38704c81227f558eec3d91cd5a4d75e65c8d78bb7647a08cecd5;2018-06-27 10:55:13.437;111.111.115-01;1;;;
818;2018-06-27 09:15:59.893;129ce6adf34407f8b28bf43bf74913d8adc603d0f25822f426185bdd34d2e42a3beed4fd5c96c0ef2f9237b4b18c38ceef76290d987655fbaeedda9ae2425f08;2018-06-27 10:47:53.780;111.111.115-02;1;;;
819;2018-06-27 09:16:50.227;731ff16e36ef440fe6f67cb0440377d24203bee9abbbc24b37d88325d00fdc217523efa5f5a148dfd609eadbc5b7352f1b68dd65b07079917f2cc6e263badb38;2018-06-27 10:54:46.367;111.111.115-03;1;;;
820;2018-06-27 09:17:55.153;c0f507a38825011cfde5bc81157153bd48627121a66fe42032f30c0aa2b8dc3feec9c0df00f5598ced5b9420a7d3616759dc524a14dc5c544d70e61347604d38;2018-06-27 10:50:16.677;111.111.115-04;1;;;
821;2018-06-27 09:18:21.190;6835ba68f3397fe26e92eab88715d1dbc0f119670db5f5c8f7942c939c7cc7a886b75d09f64a91b39bc4a06b1d2f85dba58cc9f59bc740e8cef4a09ec785b1a5;2018-06-27 10:48:22.483;111.111.115-05;1;;;
822;2018-06-27 09:19:57.717;2c507a6dc2e7360c758a6e228c15a80a0aa1cc98ceb767a55db0534f341b0bb6548b150e108f94d47e7f92184195ec4c6d27a9f499192af4b125bc6c9db778b2;2018-06-27 10:49:58.770;111.111.115-06;2;2BFFED18-4329-E011-A2DB-0026B97E0079;;
823;2018-06-27 09:20:37.233;b84ed2f7635c21b354256cd9dd2cd85bc4d9680761a2e8de9bfb55b251a0d65f64a470c121512ae421f1b599193e300db1b95441d0e3eb2d01e31299ed705c68;2018-06-27 10:50:56.770;111.111.115-07;1;;;
824;2018-06-27 09:20:39.687;1d6483fa3c44be7a1cef544182e9efe08bc87e331bc38bf0ba5ba15c531afa4fcd29e1f7719e72f1b4c0d849d3522e8884d675e760d9271650624c8592b4b6e2;2018-06-27 10:50:41.260;111.111.115-08;1;;;
825;2018-06-27 09:21:01.763;a778d2639a19e83b44ce7650742afef68259d9cc98e899e02f31590fa089f3f2280f8220f0472bf0dddf3945a7a482fa444214fa3651e60d3de9fe1c40570321;2018-06-27 10:51:03.120;111.111.115-09;2;91B28C72-3F76-E811-80C0-005056955165;;
826;2018-06-27 09:21:15.750;2aefe32f0433e94749ee00b4b9a07dc53eb61d296c514a1198228ad5128b8947cd9d648367aab2717be1530148769e9971b962e88847712350910c6adde95346;2018-06-27 10:51:17.360;111.111.115-10;1;;;
827;2018-06-27 09:21:48.830;c1cab9630979d9dd3fe8f9b70f01c21f4bdfe5a58b9d290b35e0ca29af98618a8fafceeab2f72b0b2d74c6a9fe381090d6e7b5464bcbb215b0929611720be51e;2018-06-27 10:53:05.230;111.111.115-11;1;;;
828;2018-06-27 09:21:58.397;0ac6b8c90198e49fccb4c9bdeae16de507503c4916a18f292755953af47c35e2c2145690dce5abc26c0060d0baa78e2987e66e7686c04d0da05db19aa06802b4;2018-06-27 10:53:53.867;111.111.115-12;1;;;
829;2018-06-27 09:22:15.243;bf43e236d8c9154f1527204dc534af074eada3ae3779f1f4ca1a034461337d5f9d2a2d22b380bb91fff897feaff63ea0c1e87a66505bbd11ad397380e063c72b;2018-06-27 10:55:02.567;111.111.115-13;1;;;
830;2018-06-27 09:22:23.457;a0701bc5662f3b51122f77178e7c614c670046c9b51ea8e24824752d7db001ef03cfcbee3c903ce862d720c4548ee32d8521570a5a5687e7d7559c114e2ba677;2018-06-27 10:52:25.257;111.111.115-14;1;;;
831;2018-06-27 09:22:23.697;4d9226049c181a04a274731c5361d0b94b6876e6bf802720449036e6d8d1bd5f5c893ebf39f27ab235c38c2e519ef7ef29371cf2920aba9f93bd61e7ca68eda1;2018-06-27 10:52:57.880;111.111.115-15;1;;;
832;2018-06-27 09:22:30.420;08eb1f612e96ee04b2c524ce1e4b96b2f39196e56e05c84a127819bcb588032600f1a7e9585bece40ac370db346156faeb8aaaf32cb7da83f67e3666c21219cf;2018-06-27 10:52:31.920;111.111.115-16;1;;;
833;2018-06-27 09:22:36.303;7f85c31b37026e921a8c42e4c4a699993f3198d1ae55544c656437f02fa19650715b4bc26ea905a6c3ab1c3fa5d068258a638c32fdf7b59d305bb959d89ea2b2;2018-06-27 10:52:36.303;111.111.115-17;1;;;
834;2018-06-27 09:22:55.617;94be029ce7786668ad6027e85c46af5c051d205514a3bde4893038ba5c6f5093126685f88805a9fb4797aca63b44122b8219d4fd369eaa46266f868d6f40ec9e;2018-06-27 10:52:55.617;111.111.115-18;1;;;
835;2018-06-27 09:23:08.387;0e7a8e2e5f8ab24417482106209f8788378e6b64cc19b4ee353c01829a0df0fb51dd8a9c959dbf0696ce1b3520679f5abcda1d93f06e6f3690749ef8f6381019;2018-06-27 10:53:09.797;111.111.115-19;1;;;
836;2018-06-27 09:23:39.563;862289e88536e7e9aa2010b5589f6fc52fbdb355c290f15e22b0d0988089c3a47e2dc8644890e8ce803d482f2d48de83da6e8de9675e25f639cef4899e7489d5;2018-06-27 10:53:41.147;111.111.115-20;1;;;
837;2018-06-27 09:24:20.897;d84f01c7aeb0443fc8ab90d1c5ed7362c7f9cf11d45ba6d18916b0d52ea40fb90d95124791904c06a50fa08141d4172fc375348f52e7285621bb7bdefe592940;2018-06-27 10:54:20.897;111.111.115-21;1;;;
838;2018-06-27 09:24:26.357;41a0db54ba662d459b0b9d1fb7247c78acd18fafbcfd23243c4e44e348cd1854bc94f9c60055dde46699f8e07e5acb671db3e77747ed7c14724262b420059740;2018-06-27 10:54:27.277;111.111.115-22;2;9E4720CC-E4EA-E511-9409-005056200001;;
839;2018-06-27 09:24:41.190;0fedd48e0b5ab3703a8ab96d3de9ca9d50b883f4383c8cba1bf404bc2969808c44f360c9a6035a0be8f1ef49c6916aa10b077f04c2bc87b9e8561a587cd6afd4;2018-06-27 11:03:58.693;111.111.115-23;1;;;
840;2018-06-27 09:24:41.310;3849fc752dd8a77999780ef6d912b3ded7343b4cc0e641d503efd5538b4fb0940f34f8d987e62157d5b2b07308721927b69f6488da36b3e1221e5004f8b5d89a;2018-06-27 10:54:42.987;111.111.115-24;1;;;
841;2018-06-27 09:25:06.217;ef88d912a59fb965093adadab5ba0c8d0d0f470dfff878c5ea721b289f7eec8475c48f733fb11dfaccb90cd94ead6f2dc3f307d0b11ca303a035326118b079c8;2018-06-27 10:55:30.457;111.111.115-25;2;5AF05FF8-091B-E711-941D-001DD8200001;;
842;2018-06-27 09:25:09.447;7cb9135fdd0f00ccfaebf495287d0d706221f2d67192360131132baa91ecabe8da35eb0258e25072c26d57ac76fd4a120de27364dd8b85316baa15fd23fa9431;2018-06-27 10:59:55.617;111.111.115-26;1;;;
843;2018-06-27 09:25:11.573;31651b6ebb5879972428ddec0909521b77091705dca861dd409b4c0099f55a51f899bd92aadb28f0c123348474ed5d96256d790cecc97d7c623e58b1c5eb0367;2018-06-27 10:55:13.677;111.111.115-27;1;;;
844;2018-06-27 09:25:12.207;ed310733f1a6e8c01d36d2df04d03dc8ee831d9501e37ada4a0e562340b3ef225d1757053051234ca2f106c78f4d30a12722b8ba326620bda5f5057b8f0e7b06;2018-06-27 11:02:45.973;111.111.115-28;2;3D630CC5-A001-E611-940D-005056200001;;
845;2018-06-27 09:25:28.310;0ce0922a8694e8c23c9953a59e254a1882025c41eb04399d6a6ead805e0bdbc600895a23bb7b72ae64f63f70b8519bdc2c40240b094a5145f80cb8b262e6d19f;2018-06-27 10:55:30.330;111.111.115-29;1;;;
846;2018-06-27 09:26:24.123;ef5c5390a9a26afa5509e2ca386cb07731bec8dfa23047ac53c245852b5bcb3c171310c5b0c366d5e5fca172f0e433c62916f4a2e8757da5a2a104e1ba207492;2018-06-27 11:01:11.190;111.111.115-30;1;;;
847;2018-06-27 09:27:22.087;d2ce740ac8f33e098392faaf3bcee2b8d39ffa89c58722b2c4878351f24d430d44cab8789989c0317d06424dfa7784ab26d58629024c4ce3a78348c09dae6351;2018-06-27 10:59:01.610;111.111.115-31;1;;;
848;2018-06-27 09:27:29.973;2732cbec43bc25577c45a3ef3949a07b37bd75811d97d06ba87e8b68383a941a99c2e6a02b2f6b7bac7ebed2a12ceab9eba07a5faf9044e8f1ab6484ef171e47;2018-06-27 10:57:29.973;111.111.115-32;1;;;
849;2018-06-27 09:27:41.060;2b745258227c65afd38c1369708997dd4b0f8ae4a050c3f67f98f19a1fb86b27356d32d3e178b32bd6237e82ae3171c57cfbd8357abf839a4d0da5512fcd05f5;2018-06-27 11:04:32.953;111.111.115-33;1;;;
850;2018-06-27 09:27:41.300;05e40f9f9cd5f885bec38244cb01c7f4a3e52ca9baeca70d063c351a4c49d48922ddef9b3fde0699d9a5f201cb65816f85557d47b82d4204d1482c8529b51705;2018-06-27 10:57:42.617;111.111.115-34;2;AB74C070-89F6-E511-9401-001DD8200008;;
851;2018-06-27 09:27:50.953;f3da5562d00f2bd1b9e7eb4258d0b3e580f81a8c877a9c68b10d0582a9416aa1b24f6968ffb384f19e98f614f95b74fdbf5e87d7c1f84343d40e8b577c216208;2018-06-27 11:05:20.723;111.111.115-35;1;;;
